id;region_id;address_district_id;address_settlement_type_id;name;kato_id;parent_name;id;resource;id;kato_version;address_settlement_id;kato_id;id;region_id;address_district_type_id;name;kato_id;id;resource;id;kato_version;address_district_id;kato_id;id;resource;region_type_id;code;kato_id;id;resource;id;kato_version;region_id;kato_id
2240;1002;137;41;Бура;193645200;;41;settlement.type.selo;9415;1;2240;193645200;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2241;1002;137;41;Бирлик;193647100;;41;settlement.type.selo;9416;1;2241;193647100;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2242;1002;137;41;Желторангы;193649100;;41;settlement.type.selo;9417;1;2242;193649100;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2243;1002;137;41;Каскаогиз;193649200;;41;settlement.type.selo;9418;1;2243;193649200;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2244;1002;137;41;Жидели;193653100;;41;settlement.type.selo;9419;1;2244;193653100;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2245;1002;137;41;Кошкарбай;193653400;;41;settlement.type.selo;9420;1;2245;193653400;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2246;1002;137;41;Оракты батыр;193653500;;41;settlement.type.selo;9421;1;2246;193653500;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2247;1002;137;41;Коктал;193655100;;41;settlement.type.selo;9422;1;2247;193655100;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2248;1002;137;41;Коскумбез;193655300;;41;settlement.type.selo;9423;1;2248;193655300;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2249;1002;137;41;Караой;193657100;;41;settlement.type.selo;9424;1;2249;193657100;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2250;1002;137;41;Аралкум;193657200;;41;settlement.type.selo;9425;1;2250;193657200;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2251;1002;137;41;Аркар;193657300;;41;settlement.type.selo;9426;1;2251;193657300;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2252;1002;137;41;Балатопар;193659100;;41;settlement.type.selo;9427;1;2252;193659100;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2253;1002;137;41;Акдала;193659300;Балатопарский с.о.;41;settlement.type.selo;9428;1;2253;193659300;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2254;1002;137;41;Миялы;193663100;;41;settlement.type.selo;9429;1;2254;193663100;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2255;1002;137;41;Куйган;193665100;;41;settlement.type.selo;9430;1;2255;193665100;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2256;1002;137;41;Караозек;193665200;;41;settlement.type.selo;9431;1;2256;193665200;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2257;1002;137;41;Топар;193667100;;41;settlement.type.selo;9432;1;2257;193667100;137;1002;3;Балхашский;193600000;3;district.type.raion;293;1;137;193600000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2258;1002;138;1;Есик;194020100;;1;settlement.type.city;9433;1;2258;194020100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2259;1002;138;41;Ават;194033100;;41;settlement.type.selo;9434;1;2259;194033100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2260;1002;138;41;Акши;194035100;;41;settlement.type.selo;9435;1;2260;194035100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2261;1002;138;41;Казатком;194035200;;41;settlement.type.selo;9436;1;2261;194035200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2262;1002;138;41;Кайрат;194035300;Акшийский с.о.;41;settlement.type.selo;9437;1;2262;194035300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2263;1002;138;41;Сазы;194035500;;41;settlement.type.selo;9438;1;2263;194035500;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2264;1002;138;41;Кызылшарык;194037100;;41;settlement.type.selo;9439;1;2264;194037100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2265;1002;138;41;Асы-Сага;194037200;;41;settlement.type.selo;9440;1;2265;194037200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2266;1002;138;41;Дихан;194037300;;41;settlement.type.selo;9441;1;2266;194037300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2267;1002;138;41;Жанашаруа;194037400;;41;settlement.type.selo;9442;1;2267;194037400;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2268;1002;138;41;Кайрат;194037500;Асинский с.о.;41;settlement.type.selo;9443;1;2268;194037500;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2269;1002;138;41;Сарытау;194037700;;41;settlement.type.selo;9444;1;2269;194037700;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2270;1002;138;41;Таусугур;194037800;;41;settlement.type.selo;9445;1;2270;194037800;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2271;1002;138;41;Балтабай;194039100;;41;settlement.type.selo;9446;1;2271;194039100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2272;1002;138;41;Акбастау;194039200;;41;settlement.type.selo;9447;1;2272;194039200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2273;1002;138;41;Актогай;194039300;Балтабайский с.о.;41;settlement.type.selo;9448;1;2273;194039300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2274;1002;138;41;Бирлик;194039400;;41;settlement.type.selo;9449;1;2274;194039400;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2275;1002;138;41;Енбек;194039500;;41;settlement.type.selo;9450;1;2275;194039500;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2276;1002;138;41;Куш;194039600;;41;settlement.type.selo;9451;1;2276;194039600;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2277;1002;138;41;Орнек;194039700;;41;settlement.type.selo;9452;1;2277;194039700;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2278;1002;138;41;Болек;194041100;;41;settlement.type.selo;9453;1;2278;194041100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2279;1002;138;41;Аймен;194041200;;41;settlement.type.selo;9454;1;2279;194041200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2280;1002;138;41;Карасай;194041300;;41;settlement.type.selo;9455;1;2280;194041300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2281;1002;138;41;Маловодное;194043100;;41;settlement.type.selo;9456;1;2281;194043100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2282;1002;138;41;Жанашар;194047100;;41;settlement.type.selo;9457;1;2282;194047100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2283;1002;138;41;Базаркельды;194047200;;41;settlement.type.selo;9458;1;2283;194047200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2284;1002;138;41;Космос;194047300;;41;settlement.type.selo;9459;1;2284;194047300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2285;1002;138;41;Кызылжар;194049100;;41;settlement.type.selo;9460;1;2285;194049100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2286;1002;138;41;Алмалы;194049200;;41;settlement.type.selo;9461;1;2286;194049200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2287;1002;138;41;Коктобе;194049300;;41;settlement.type.selo;9462;1;2287;194049300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2288;1002;138;41;Толе би;194049400;;41;settlement.type.selo;9463;1;2288;194049400;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2289;1002;138;41;Казахстан;194051100;;41;settlement.type.selo;9464;1;2289;194051100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2290;1002;138;41;Ащибулак;194051200;;41;settlement.type.selo;9465;1;2290;194051200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2291;1002;138;41;им.Ж.Кайыпова;194051300;;41;settlement.type.selo;9466;1;2291;194051300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2292;1002;138;41;Каражота;194053100;;41;settlement.type.selo;9467;1;2292;194053100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2293;1002;138;41;Актогай;194053200;Каражотинский с.о.;41;settlement.type.selo;9468;1;2293;194053200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2294;1002;138;41;Сарыбулак;194053300;;41;settlement.type.selo;9469;1;2294;194053300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2295;1002;138;41;Каракемер;194055100;;41;settlement.type.selo;9470;1;2295;194055100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2296;1002;138;41;Сатай;194055200;;41;settlement.type.selo;9471;1;2296;194055200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2297;1002;138;41;Талдыбулак;194055300;;41;settlement.type.selo;9472;1;2297;194055300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2298;1002;138;41;Каратурык;194057100;;41;settlement.type.selo;9473;1;2298;194057100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2299;1002;138;41;Ащисай;194057200;;41;settlement.type.selo;9474;1;2299;194057200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2300;1002;138;41;Достык;194057300;;41;settlement.type.selo;9475;1;2300;194057300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2301;1002;138;41;Лавар;194057400;;41;settlement.type.selo;9476;1;2301;194057400;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2302;1002;138;41;Меллиоратор;194057500;;41;settlement.type.selo;9477;1;2302;194057500;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2303;1002;138;41;Таукаратурык;194057600;;41;settlement.type.selo;9478;1;2303;194057600;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2304;1002;138;41;Корам;194059100;;41;settlement.type.selo;9479;1;2304;194059100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2305;1002;138;41;Кырбалтабай;194063100;;41;settlement.type.selo;9480;1;2305;194063100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2306;1002;138;41;Акжал;194063200;;41;settlement.type.selo;9481;1;2306;194063200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2307;1002;138;41;Екпинди;194063300;;41;settlement.type.selo;9482;1;2307;194063300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2308;1002;138;41;Кайнар;194063400;;41;settlement.type.selo;9483;1;2308;194063400;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2309;1002;138;41;Шалкар;194063500;;41;settlement.type.selo;9484;1;2309;194063500;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2310;1002;138;41;Малыбай;194064100;;41;settlement.type.selo;9485;1;2310;194064100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2311;1002;138;41;Масак;194065100;;41;settlement.type.selo;9486;1;2311;194065100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2312;1002;138;41;Hурлы;194065200;;41;settlement.type.selo;9487;1;2312;194065200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2313;1002;138;41;Байтерек;194067100;;41;settlement.type.selo;9488;1;2313;194067100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2314;1002;138;41;Алга;194067200;;41;settlement.type.selo;9489;1;2314;194067200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2315;1002;138;41;Койшибек;194067300;;41;settlement.type.selo;9490;1;2315;194067300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2316;1002;138;41;Hура;194069100;;41;settlement.type.selo;9491;1;2316;194069100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2317;1002;138;41;Кокпек;194069200;;41;settlement.type.selo;9492;1;2317;194069200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2318;1002;138;41;Хусаина Бижанова;194071100;;41;settlement.type.selo;9493;1;2318;194071100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2319;1002;138;41;Байсеит;194071200;;41;settlement.type.selo;9494;1;2319;194071200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2320;1002;138;41;Кайназар;194073100;;41;settlement.type.selo;9495;1;2320;194073100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2321;1002;138;41;Азат;194073200;;41;settlement.type.selo;9496;1;2321;194073200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2322;1002;138;41;Орикти;194073300;;41;settlement.type.selo;9497;1;2322;194073300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2323;1002;138;41;Рахат;194073400;;41;settlement.type.selo;9498;1;2323;194073400;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2324;1002;138;41;Саймасай;194075100;;41;settlement.type.selo;9499;1;2324;194075100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2325;1002;138;41;Амангельды;194075200;;41;settlement.type.selo;9500;1;2325;194075200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2326;1002;138;41;Ташкенсаз;194077100;;41;settlement.type.selo;9501;1;2326;194077100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2327;1002;138;41;Баяндай;194077200;;41;settlement.type.selo;9502;1;2327;194077200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2328;1002;138;41;Кульжинское;194077300;;41;settlement.type.selo;9503;1;2328;194077300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2329;1002;138;41;Тескенсу;194079100;;41;settlement.type.selo;9504;1;2329;194079100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2330;1002;138;41;Кольди;194079200;;41;settlement.type.selo;9505;1;2330;194079200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2331;1002;138;41;Толкын;194079300;;41;settlement.type.selo;9506;1;2331;194079300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2332;1002;138;41;Тургень;194081100;;41;settlement.type.selo;9507;1;2332;194081100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2333;1002;138;41;Таутургень;194081200;;41;settlement.type.selo;9508;1;2333;194081200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2334;1002;138;41;Шелек;194083100;;41;settlement.type.selo;9509;1;2334;194083100;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2335;1002;138;41;Майское;194083200;;41;settlement.type.selo;9510;1;2335;194083200;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2336;1002;138;41;Тургайбаза;194083300;;41;settlement.type.selo;9511;1;2336;194083300;138;1002;3;Енбекшиказахский;194000000;3;district.type.raion;294;1;138;194000000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2337;1002;139;41;Узынагаш;194230100;;41;settlement.type.selo;9512;1;2337;194230100;139;1002;3;Жамбылский;194200000;3;district.type.raion;295;1;139;194200000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2338;1002;139;41;Жанакурылыс;194230200;;41;settlement.type.selo;9513;1;2338;194230200;139;1002;3;Жамбылский;194200000;3;district.type.raion;295;1;139;194200000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2339;1002;139;41;Ынтымак;194230300;;41;settlement.type.selo;9514;1;2339;194230300;139;1002;3;Жамбылский;194200000;3;district.type.raion;295;1;139;194200000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2340;1002;139;41;Айдарлы;194233100;;41;settlement.type.selo;9515;1;2340;194233100;139;1002;3;Жамбылский;194200000;3;district.type.raion;295;1;139;194200000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2341;1002;139;41;Аккайнар;194235100;;41;settlement.type.selo;9516;1;2341;194235100;139;1002;3;Жамбылский;194200000;3;district.type.raion;295;1;139;194200000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2342;1002;139;41;Аксенгир;194237100;;41;settlement.type.selo;9517;1;2342;194237100;139;1002;3;Жамбылский;194200000;3;district.type.raion;295;1;139;194200000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2343;1002;139;41;Жайсан;194237200;;41;settlement.type.selo;9518;1;2343;194237200;139;1002;3;Жамбылский;194200000;3;district.type.raion;295;1;139;194200000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2344;1002;139;41;Жиренайгыр;194237300;;41;settlement.type.selo;9519;1;2344;194237300;139;1002;3;Жамбылский;194200000;3;district.type.raion;295;1;139;194200000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2345;1002;139;41;Кокдала;194237400;;41;settlement.type.selo;9520;1;2345;194237400;139;1002;3;Жамбылский;194200000;3;district.type.raion;295;1;139;194200000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
2346;1002;139;41;Актерек;194239100;;41;settlement.type.selo;9521;1;2346;194239100;139;1002;3;Жамбылский;194200000;3;district.type.raion;295;1;139;194200000;1002;region.kz.almatinskaia;1;190000000;190000000;1;region.type.obl;33;1;1002;190000000
